"","Product","TitleOfReviews","NameOfReviewer","Date","Ratings","TypeOfReview","Reviews"
"11","Bamworld Wood Plant Stand",NA,"Sara","Reviewed in the United States on November 14, 2023","4.6 out of 5 stars","Verified Purchase","I’m pleased with this purchase, although it’s somewhat more fragile than I would have liked.  I’ve loaded it with my plants and it looks great.  I placed it near the (floor to ceiling) window in my living room where the plants can “sunbathe” all day.  The living room has wall-to-wall carpeting the small casters are somewhat difficult to maneuver on the carpeted surface."
"12","Bamworld Wood Plant Stand",NA,"Kelsey","Reviewed in the United States on March 1, 2024","5.0 out of 5 stars","Verified Purchase","Yes I purchased two of the plant stands that arrived yesterday and I put them together this morning. No tools were needed except the little mallet that they include and it was nice that they also included a pair of gloves for your hands. It was easy to put together, and seems sturdy enough for a dozen house plants. I was very pleased that there were a couple of extra pieces included in case something was cracked or broken. I was pleasantly surprised that they were exactly as advertised and I think they will suit my purpose. Perfectly good job I did buy the ones that had the casters , so that I could keep the rack up off my deck and be able to move the plants as needed."
"13","Bamworld Wood Plant Stand",NA,"DavaoJoe","Reviewed in the United States on March 4, 2024","3.0 out of 5 stars","Verified Purchase","I love that it has easy instructions and video(if needed). You can also combine another tower to this and build a bigger display."
"14","Bamworld Wood Plant Stand",NA,"Linda F Webber","Reviewed in the United States on January 30, 2024","5.0 out of 5 stars","Verified Purchase","This item is perfect and exactly what I was looking for and the price is right!"
"15","Bamworld Wood Plant Stand",NA,"Megan Hays","Reviewed in the United States on March 19, 2024","5.0 out of 5 stars","Verified Purchase","Great plant stand that is very durable. Daily easy to assemble and the small garden tools that come with it are a great bonus!"
"16","Bamworld Wood Plant Stand",NA,"Mema","Reviewed in the United States on March 24, 2024","5.0 out of 5 stars","Verified Purchase","The plant shelf is a good medium sized unit and I love ours!  I liked it so much I bought 2 of them!"
"17","Bamworld Wood Plant Stand",NA,"Mema","Reviewed in the United States on March 16, 2024","5.0 out of 5 stars","Verified Purchase","Very nice indoor plant display. Very easy to put it together."
"18","Bamworld Wood Plant Stand",NA,"shelby Webb","Reviewed in the United States on March 16, 2024","5.0 out of 5 stars","Verified Purchase","I must admit when the box arrived I really didn’t have high expectations for the plant stand to1. Being very sturdy2. Being the size advertised3. Being easy to assembleI must admit I was extremely impressed by the plant stand living up to all 3.  I’m so happy with them (I ordered 2).  I would most definitely recommend this product"
"19","Bamworld Wood Plant Stand",NA,"Peggy A. Mantei","Reviewed in the United States on March 22, 2024","5.0 out of 5 stars","Verified Purchase","It was so pretty, I didn't want to put it outside for my flowers."
"20","Bamworld Wood Plant Stand",NA,"sulugkana Duangpearach","Reviewed in the United States on February 19, 2024","5.0 out of 5 stars","Verified Purchase","Easy , comes with everything you need . I love it"
"21","Bamworld Wood Plant Stand",NA,"Sara","Reviewed in the United States on November 14, 2023","4.6 out of 5 stars","Verified Purchase","I’m pleased with this purchase, although it’s somewhat more fragile than I would have liked.  I’ve loaded it with my plants and it looks great.  I placed it near the (floor to ceiling) window in my living room where the plants can “sunbathe” all day.  The living room has wall-to-wall carpeting the small casters are somewhat difficult to maneuver on the carpeted surface."
"22","Bamworld Wood Plant Stand",NA,"Kelsey","Reviewed in the United States on March 1, 2024","5.0 out of 5 stars","Verified Purchase","Yes I purchased two of the plant stands that arrived yesterday and I put them together this morning. No tools were needed except the little mallet that they include and it was nice that they also included a pair of gloves for your hands. It was easy to put together, and seems sturdy enough for a dozen house plants. I was very pleased that there were a couple of extra pieces included in case something was cracked or broken. I was pleasantly surprised that they were exactly as advertised and I think they will suit my purpose. Perfectly good job I did buy the ones that had the casters , so that I could keep the rack up off my deck and be able to move the plants as needed."
"23","Bamworld Wood Plant Stand",NA,"DavaoJoe","Reviewed in the United States on March 4, 2024","3.0 out of 5 stars","Verified Purchase","I love that it has easy instructions and video(if needed). You can also combine another tower to this and build a bigger display."
"24","Bamworld Wood Plant Stand",NA,"Linda F Webber","Reviewed in the United States on January 30, 2024","5.0 out of 5 stars","Verified Purchase","This item is perfect and exactly what I was looking for and the price is right!"
"25","Bamworld Wood Plant Stand",NA,"Megan Hays","Reviewed in the United States on March 19, 2024","5.0 out of 5 stars","Verified Purchase","Great plant stand that is very durable. Daily easy to assemble and the small garden tools that come with it are a great bonus!"
"26","Bamworld Wood Plant Stand",NA,"Mema","Reviewed in the United States on March 24, 2024","5.0 out of 5 stars","Verified Purchase","The plant shelf is a good medium sized unit and I love ours!  I liked it so much I bought 2 of them!"
"27","Bamworld Wood Plant Stand",NA,"Mema","Reviewed in the United States on March 16, 2024","5.0 out of 5 stars","Verified Purchase","Very nice indoor plant display. Very easy to put it together."
"28","Bamworld Wood Plant Stand",NA,"shelby Webb","Reviewed in the United States on March 16, 2024","5.0 out of 5 stars","Verified Purchase","I must admit when the box arrived I really didn’t have high expectations for the plant stand to1. Being very sturdy2. Being the size advertised3. Being easy to assembleI must admit I was extremely impressed by the plant stand living up to all 3.  I’m so happy with them (I ordered 2).  I would most definitely recommend this product"
"29","Bamworld Wood Plant Stand",NA,"Peggy A. Mantei","Reviewed in the United States on March 22, 2024","5.0 out of 5 stars","Verified Purchase","It was so pretty, I didn't want to put it outside for my flowers."
"30","Bamworld Wood Plant Stand",NA,"sulugkana Duangpearach","Reviewed in the United States on February 19, 2024","5.0 out of 5 stars","Verified Purchase","Easy , comes with everything you need . I love it"
"31","Bamworld Wood Plant Stand",NA,"Sara","Reviewed in the United States on November 14, 2023","4.6 out of 5 stars","Verified Purchase","I’m pleased with this purchase, although it’s somewhat more fragile than I would have liked.  I’ve loaded it with my plants and it looks great.  I placed it near the (floor to ceiling) window in my living room where the plants can “sunbathe” all day.  The living room has wall-to-wall carpeting the small casters are somewhat difficult to maneuver on the carpeted surface."
"32","Bamworld Wood Plant Stand",NA,"Kelsey","Reviewed in the United States on March 1, 2024","5.0 out of 5 stars","Verified Purchase","Yes I purchased two of the plant stands that arrived yesterday and I put them together this morning. No tools were needed except the little mallet that they include and it was nice that they also included a pair of gloves for your hands. It was easy to put together, and seems sturdy enough for a dozen house plants. I was very pleased that there were a couple of extra pieces included in case something was cracked or broken. I was pleasantly surprised that they were exactly as advertised and I think they will suit my purpose. Perfectly good job I did buy the ones that had the casters , so that I could keep the rack up off my deck and be able to move the plants as needed."
"33","Bamworld Wood Plant Stand",NA,"DavaoJoe","Reviewed in the United States on March 4, 2024","3.0 out of 5 stars","Verified Purchase","I love that it has easy instructions and video(if needed). You can also combine another tower to this and build a bigger display."
"34","Bamworld Wood Plant Stand",NA,"Linda F Webber","Reviewed in the United States on January 30, 2024","5.0 out of 5 stars","Verified Purchase","This item is perfect and exactly what I was looking for and the price is right!"
"35","Bamworld Wood Plant Stand",NA,"Megan Hays","Reviewed in the United States on March 19, 2024","5.0 out of 5 stars","Verified Purchase","Great plant stand that is very durable. Daily easy to assemble and the small garden tools that come with it are a great bonus!"
"36","Bamworld Wood Plant Stand",NA,"Mema","Reviewed in the United States on March 24, 2024","5.0 out of 5 stars","Verified Purchase","The plant shelf is a good medium sized unit and I love ours!  I liked it so much I bought 2 of them!"
"37","Bamworld Wood Plant Stand",NA,"Mema","Reviewed in the United States on March 16, 2024","5.0 out of 5 stars","Verified Purchase","Very nice indoor plant display. Very easy to put it together."
"38","Bamworld Wood Plant Stand",NA,"shelby Webb","Reviewed in the United States on March 16, 2024","5.0 out of 5 stars","Verified Purchase","I must admit when the box arrived I really didn’t have high expectations for the plant stand to1. Being very sturdy2. Being the size advertised3. Being easy to assembleI must admit I was extremely impressed by the plant stand living up to all 3.  I’m so happy with them (I ordered 2).  I would most definitely recommend this product"
"39","Bamworld Wood Plant Stand",NA,"Peggy A. Mantei","Reviewed in the United States on March 22, 2024","5.0 out of 5 stars","Verified Purchase","It was so pretty, I didn't want to put it outside for my flowers."
"40","Bamworld Wood Plant Stand",NA,"sulugkana Duangpearach","Reviewed in the United States on February 19, 2024","5.0 out of 5 stars","Verified Purchase","Easy , comes with everything you need . I love it"
"41","Bamworld Wood Plant Stand",NA,"Sara","Reviewed in the United States on November 14, 2023","4.6 out of 5 stars","Verified Purchase","I’m pleased with this purchase, although it’s somewhat more fragile than I would have liked.  I’ve loaded it with my plants and it looks great.  I placed it near the (floor to ceiling) window in my living room where the plants can “sunbathe” all day.  The living room has wall-to-wall carpeting the small casters are somewhat difficult to maneuver on the carpeted surface."
"42","Bamworld Wood Plant Stand",NA,"Kelsey","Reviewed in the United States on March 1, 2024","5.0 out of 5 stars","Verified Purchase","Yes I purchased two of the plant stands that arrived yesterday and I put them together this morning. No tools were needed except the little mallet that they include and it was nice that they also included a pair of gloves for your hands. It was easy to put together, and seems sturdy enough for a dozen house plants. I was very pleased that there were a couple of extra pieces included in case something was cracked or broken. I was pleasantly surprised that they were exactly as advertised and I think they will suit my purpose. Perfectly good job I did buy the ones that had the casters , so that I could keep the rack up off my deck and be able to move the plants as needed."
"43","Bamworld Wood Plant Stand",NA,"DavaoJoe","Reviewed in the United States on March 4, 2024","3.0 out of 5 stars","Verified Purchase","I love that it has easy instructions and video(if needed). You can also combine another tower to this and build a bigger display."
"44","Bamworld Wood Plant Stand",NA,"Linda F Webber","Reviewed in the United States on January 30, 2024","5.0 out of 5 stars","Verified Purchase","This item is perfect and exactly what I was looking for and the price is right!"
"45","Bamworld Wood Plant Stand",NA,"Megan Hays","Reviewed in the United States on March 19, 2024","5.0 out of 5 stars","Verified Purchase","Great plant stand that is very durable. Daily easy to assemble and the small garden tools that come with it are a great bonus!"
"46","Bamworld Wood Plant Stand",NA,"Mema","Reviewed in the United States on March 24, 2024","5.0 out of 5 stars","Verified Purchase","The plant shelf is a good medium sized unit and I love ours!  I liked it so much I bought 2 of them!"
"47","Bamworld Wood Plant Stand",NA,"Mema","Reviewed in the United States on March 16, 2024","5.0 out of 5 stars","Verified Purchase","Very nice indoor plant display. Very easy to put it together."
"48","Bamworld Wood Plant Stand",NA,"shelby Webb","Reviewed in the United States on March 16, 2024","5.0 out of 5 stars","Verified Purchase","I must admit when the box arrived I really didn’t have high expectations for the plant stand to1. Being very sturdy2. Being the size advertised3. Being easy to assembleI must admit I was extremely impressed by the plant stand living up to all 3.  I’m so happy with them (I ordered 2).  I would most definitely recommend this product"
"49","Bamworld Wood Plant Stand",NA,"Peggy A. Mantei","Reviewed in the United States on March 22, 2024","5.0 out of 5 stars","Verified Purchase","It was so pretty, I didn't want to put it outside for my flowers."
"50","Bamworld Wood Plant Stand",NA,"sulugkana Duangpearach","Reviewed in the United States on February 19, 2024","5.0 out of 5 stars","Verified Purchase","Easy , comes with everything you need . I love it"
