"","Product","TitleOfReviews","NameOfReviewer","Date","Ratings","TypeOfReview","Reviews"
"14","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Muy eficaz","Dion Troumpas","Reviewed in the Netherlands on 28 November 2023","5.0 out of 5 stars","Verified Purchase","Muy eficaz"
"15","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Small but effective!","bmarieke@hotmail.com","Reviewed in the United States on 8 July 2023","5.0 out of 5 stars","Verified Purchase","Worked very quickly"
"16","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Genial","senpai","Reviewed in Spain on 26 January 2024","5.0 out of 5 stars","Verified Purchase","Die Flaschen sind leicht zu handhaben, sofort einsatzbereit und wunderbar auch an Wänden zu befestigen. Ich bin total begeistert, obwohl die Fruchtfliegen mehr außen an der Flasche als innen drin zu finden sind. Auf jeden Fall locken sie die Fruchtfliegen besser an als andere Mittel. Ich bin zufrieden!"
"17","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","hätte nie gedacht, dass das so gut hilft ****","senpai","Reviewed in the Netherlands on 13 September 2023","5.0 out of 5 stars","Verified Purchase","Ich war ja skeptisch, wie das kleine Fläschchen helfen soll, aber ich wurde eines besseren belehrt.durch einen vergessenen Mülleimer, von einem Untermieter, mit Kaffeesatz, hatten wir eine Überflutung an Fruchtfliegen. Wir hatten alles mögliche probiert, aber dies + ein weiteres Produkt, haben wir es wirklich innerhalb 24h geschafft, Fliegenfrei zu werden."
"18","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","They WORK!!","Sandra castro","Reviewed in Germany on 12 March 2024","5.0 out of 5 stars","Verified Purchase","These little traps are absolutely brilliant! They really do work, and fast! (Unlike some me others I’ve bought!!)!  Not exactly cheap, but highly recommended!"
"19","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","1","Amazon Customer","Reviewed in Germany on 29 February 2024","5.0 out of 5 stars","Verified Purchase","echt geil das zeug"
"20","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Gute fruchtfliegenfalle","Anonym","Reviewed in the United Kingdom on 24 March 2024","5.0 out of 5 stars","Verified Purchase","Danke Tik tok"
"21","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Die Fruchtfliegenfalle funktioniert wirklich gut.","Sharleen Holmes","Reviewed in Australia on 4 February 2024","3.8 out of 5 stars","Verified Purchase","schnelle Lieferung, Ware wie beschrieben, gerne wieder"
"22","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","100,% does the job","Hayley/Phillie","Reviewed in Australia on 19 March 2024","5.0 out of 5 stars","Verified Purchase","Because of my stupidity my flat was infested with fruit flies. Don't leave bananas out to rot! I got this, I got the 4 pack, cause of the amount of flies we had. But one little bottle got rid of the lot. Excellent product. And Bonus is I have 3 in store for the next time!"
"23","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Brilliant","Amazon Kunde","Reviewed in Germany on 15 March 2024","1.0 out of 5 stars","Verified Purchase","This was brilliant. Took a few days to work and followed what I saw so won’t write about pouring some out the edge of the bottle . This really attracted the flies and they are now gone"
"24","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Klein aber fein!","Amanda-Jayne Lovett-Sasse","Reviewed in the United Kingdom on 26 February 2024","5.0 out of 5 stars","Verified Purchase","Diese kleine Fruchtfliegenfalle sieht schick aus und wirkt tatsächlich sofort! Schon kurz nach dem Aufstellen fliegen die ersten Fruchtfliegen hinein! Das Abtrocknen des Trichters ist zu empfehlen, da die Fliegen sonst erst auf dem Trichter sitzen, bevor sie hinein fliegen. Der Lockstoff wirkt sehr gut und er stinkt überhaupt nicht! Erst wenn man direkt an der Öffnung riecht, riecht es angenehm nach süßen Äpfeln und leicht nach Essig. Ansonsten riecht man die Falle nicht. Da sich bei mir die Fruchtfliegen vor allem im Mülleimer vermehren, habe ich die Falle außen an den Mülleimer geklebt. Sie hebt sehr gut. Ich werfe sie nach Gebrauch nicht weg. Der Trichter lässt sich leicht entfernen, dann kann man die Falle gut reinigen und mit gekauftem oder selbst gemachtem Lockstoff neu befüllen. Mein selbst gemachter Lockstoff ist zwar nicht ganz so gut wie der original von SuperNinja, er wirkt aber trotzdem ganz gut. Für meinen selbst gemachten Lockstoff nehme ich Apfelsaft mit einem kleinen Schuss Apfelessig und 1 winzigen Tropfen Spüli."
"25","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Mega","Amazon Customer","Reviewed in the United Kingdom on 5 March 2024","5.0 out of 5 stars","Verified Purchase","Tolles Produkt! Macht seinen Job sehr gut!"
"26","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Fliegenfalle","Alexander","Reviewed in Germany on 9 December 2023","5.0 out of 5 stars","Verified Purchase","Ist ok"
"27","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Very good product","Alexander","Reviewed in Germany on 26 February 2024","5.0 out of 5 stars","Verified Purchase","I had fruit flies in my bathroom that has no windows, spent hours scrubbing disinfecting and they kept coming back so I stuck one of these in there and within a couple days they were caught and gone!! Great value for money!"
"28","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Gets rid","Nico St.","Reviewed in Germany on 27 February 2024","5.0 out of 5 stars","Verified Purchase","Take take off those pesky little flies. We eat a lot of fruit so it's a common things for us during the warmer months. This gets rid of them"
"29","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Super Fliegenfalle","Sittner Eugen","Reviewed in the United Kingdom on 21 February 2024","5.0 out of 5 stars","Verified Purchase","Sehr effektiv und kaum Geruchsausbildung im Raum."
"30","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Wow ! It works!","Enomis","Reviewed in the United Kingdom on 26 February 2024","5.0 out of 5 stars","Verified Purchase","For some reason we had like an infestation of fruit flies, even when I removed all the fruit from the kitchen I couldn’t get rid of them, it was really horrible and annoying as they were flying around and even though I killed many a day they just kept appearing. The spray for insect Reid didn’t work at all. I sprayed it and next day there was again like 15 fruit flies. So I tried and bought this product, hoping it’ll help but didn’t have a massive expectation. Anyway, I opened it and next day a realised that I don’t see them flying around very much, one or two here and there and I look at the bottle and I was shocked to see how much flies were in it ! Yuk! I read they like fruit vinegar so I poured apple cider vinegar to small cups just little bit is enough and put the little sticker traps inside a cup and also cought a lot. Cheaper than this little bottle but this product is smarter looking and not as obvious as you don’t have a look at dead flies haha. I highly recommend this , I will be buying more to have in stock ."
"31","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Fruchtfliegenfalle","Sharleen Holmes","Reviewed in Australia on 4 February 2024","3.8 out of 5 stars","Verified Purchase","Die kleinen Fruchtfliegen waren in 2 Tagen geschichte."
"32","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Fantastic","Hayley/Phillie","Reviewed in Australia on 19 March 2024","5.0 out of 5 stars","Verified Purchase","Had a major infestation a while back these worked perfectly to sort out the issues bit expensive but works well"
"33","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","This works amazing","Sascha Poschwatta","Reviewed in Germany on 14 February 2024","1.0 out of 5 stars","Verified Purchase","We had an invasion of fruit flys due to my 6yr old throwing a banana skin behind the chest of draws. When I say this went of for weeks! I set traps, brought so many different things. Then I see this on amazon,  this works amazing!!! The fruit flys all were gone in 4 days! Defo get this"
"34","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Top","Adele","Reviewed in the United Kingdom on 23 February 2024","5.0 out of 5 stars","Verified Purchase","Ich muss sagen nach Kürze zur Zeit haben wir wirklich keine fruchtfliegen mehr also ich bin sehr zufrieden werde ich mit Sicherheit noch mal bestellen"
"35","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Amazing!!","Pandora","Reviewed in the United Kingdom on 27 January 2024","5.0 out of 5 stars","Verified Purchase","Will be ordering again if I have another fly issue! Worked a charm"
"36","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Magic","Amazon Kunde","Reviewed in Germany on 29 January 2024","5.0 out of 5 stars","Verified Purchase","The thing works great. I still don't know where all of those damn fruit flies came from, but I know where they went: down to the bottom of the small bottle."
"37","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Sehr gutes Produkt :)","Serena Day","Reviewed in the United Kingdom on 27 February 2024","5.0 out of 5 stars","Verified Purchase","Muss  mir nun doch mal  die Zeit nehmen um eine kurze Rezension zu schreiben  da es mittlerweile viele Falsche gibt .Zum Produkt kann ich nur sagen Top Top Top .Man kennt es die lästigen Fruchtfliegen die einem am Obstkorb immer Nerven hiermit ist nun Schluss .Ausgepackt - Aufgedreht- Hingestellt - Fertig  .Hab das Produkt nun länger wie die 3 Wochen getestet und bin völlig begeistert und hab schon nachbestellt weil ich es mit der Familie geteilt habe :DKeine Ansammlungen mehr am Obstkorb, was einem die Laune verdirbt :)"
"38","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Sceptical but absolutely no need to be!","Gian Marco Nolfi","Reviewed in the United Kingdom on 9 February 2024","5.0 out of 5 stars","Verified Purchase","I was sceptical about this - I tried home remedies but the wee effers kept getting smart to Cider vinegar in a glass with washing up liquid.Put these down and was so sceptical that they’d work.  I’m inundated with fruit flies (thanks Ocado for the rotten bananas fresh they were not!) anyway put one down near the cat food, cleared all surfaces, put one on other side of kitchen, one in the hall and one in the lounge.  Hall one seemed to catch a few, kitchen one a few but the one near the cat food - BAM that thing is completely rammed full of dead fruit flies.  Cats happy and I am happy too.The ones elsewhere are catching them but there aren’t as many.  I considered emptying a bottle and reusing it after but that thing is so full of dead flies I’m not going near it.  Expensive as they might be they 100% work so makes them entirely worth it.I will continue to battle with the wee beggers till they’re all gone.  Honestly, I’m gonna get more of these to have ready for the next time Ocado send me rotting fruit - maybe I can charge them to cover the cost!"
"39","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Works where others have failed !!","Maria","Reviewed in Germany on 15 November 2023","5.0 out of 5 stars","Verified Purchase","Now I'm not a fan of killing any living creature but unfortunately I get quite a few fruit flies round my little compost tub in the kitchen (no matter how frequently I empty it which is most frustrating!!). My preference is to open the window and usher them out but overnight they seem to be some kind of SAS Ninja fruit flies that sneak back in and hide in an invisible part of my kitchen and appear the following morning!I've tried the sticky catchers and although they catch a few, they are nowhere near as effective as this little bottle. It's discreet, inoffensive and a superb little buy. I've stuck it next to the compost bin and the huge reduction in the little blighters is evident.It took a couple of days (no idea why) but it's captured quite a few now. It's been stuck on there for a good few weeks now and the adhesive is strong and it's stayed put. I'll be replacing it with a fresh one soon."
"40","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Funktioniert zuverlässig und schnell","Maria","Reviewed in the United Kingdom on 17 September 2023","5.0 out of 5 stars","Verified Purchase","Nach zwei benutzten Flaschen war die Fruchtfliegenpopulation in meiner Wohnung eliminiert. Ich hatte die bereits seit Jahren als ""Mitbewohner"", aber es gab keine erkennbare ""Quelle"" der Tiere, nur einen bevorzugten Ort in der Küche, allerdings habe ich kein Obst, Essensreste oder sonstiges dort.Alle Tiere wurden innerhalb weniger Tage angelockt und seit zwei Wochen habe ich keines mehr lebend gesehen.Nachtrag 23.01.24Nach über zwei Monaten noch immer keine einzige Fruchtfliege mehr entdeckt! Bin gespannt, wie der Sommer wird..."
"41","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","It 10000% works","Sharleen Holmes","Reviewed in Australia on 4 February 2024","3.8 out of 5 stars","Verified Purchase","Just wow so impressed with this. Again I don’t normally write reviews but this one had to be done it caught all of the fruit flies like hundreds of them. Like others they dance around the top then by the end of the day loads weee in the liquid."
"42","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Perfect","Hayley/Phillie","Reviewed in Australia on 19 March 2024","5.0 out of 5 stars","Verified Purchase","Does what says that’s all you can ask"
"43","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Sehr effektiv","Mr. V. Granville","Reviewed in the United Kingdom on 23 January 2024","1.0 out of 5 stars","Verified Purchase","Super effektiv - nur zu empfehlen"
"44","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Preis Leistung Tip top","peter allinson","Reviewed in the United Kingdom on 21 February 2024","5.0 out of 5 stars","Verified Purchase","Am Anfang etwas skeptisch aber irgendwann tip top dauert halt seine Zeit am besten am Fenster und halt die Stelle wo die am meisten sind"
"45","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Very effective. Fell off where I stuck it, so then I just left it standing on the counter.","Mirjam F.","Reviewed in Germany on 6 February 2024","5.0 out of 5 stars","Verified Purchase","This trap was VERY attractive to the fruit flies.You have to be a bit patient, as you look over and see something like 5 of them just sitting around at the top of the funnel, and you have to wait for them to go down into the trap usually when you're not looking, but if you leave it long enough, you will find a lot of dead ones at the bottom.As per my review title, it did fall off the cupboard where I stuck it after a few hours, but fortunately I could still use it and I just left it standing on the counter top.It took me a few days to get rid of the flies / stop seeing them, but during that time the smell didn't dissipate and the trap was still effective. I've still left it on the side to try and trap any stragglers that may have been missed in the original purge."
"46","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Perfekte Lösung gegen lästige Fruchtfliegen!","Björn Müller","Reviewed in Germany on 23 January 2024","5.0 out of 5 stars","Verified Purchase","Ich habe mir die Super Ninja Fruchtfliegenfallen gekauft, weil ich in meiner Küche ein echtes Fruchtfliegenproblem hatte. Diese kleinen Plagegeister schienen überall zu sein und waren wirklich nervig. Aber nachdem ich diese 4er Packung Fruchtfliegenfallen ausprobiert habe, bin ich wirklich beeindruckt.Die Anwendung war denkbar einfach. Ich habe einfach eine Falle geöffnet, den Lockstoff aktiviert und sie in meiner Küche platziert. Schon nach kurzer Zeit konnte ich beobachten, wie die Fruchtfliegen angezogen wurden und in die Falle geflogen sind. Es war wirklich erstaunlich zu sehen, wie effektiv diese Fallen waren.Nach ein paar Tagen waren die Fruchtfliegen nahezu verschwunden, und ich konnte endlich meine Küche wieder in Ruhe genießen. Diese Fruchtfliegenfallen haben mir wirklich geholfen, das Problem schnell und effizient zu lösen. Ich kann sie daher jedem empfehlen, der mit Fruchtfliegen zu kämpfen hat."
"47","Super Ninja Fruit Fly Trap - 4 Traps - Highly Effective Ecological Fruit Fly Traps Indoor - Environmentally Responsible Fruit Fly Killer - User Friendly - Up to 3 Weeks per Bottle","Keine Ahnung wie es funktioniert, aber ..","Smith","Reviewed in the United Kingdom on 2 October 2023","5.0 out of 5 stars","Verified Purchase","Keine Ahnung wie es funktioniert, aber es funktioniert sehr gut ! Habe zwei von vier genutzt und es ist keine Fliege mehr da!Damit hätte ich niemals gerechnet."
