"","Product","TitleOfReviews","NameOfReviewer","Date","Ratings","TypeOfReview","Reviews"
"32","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,"James","Reviewed in Australia on 9 December 2023","5.0 out of 5 stars","Verified Purchase","Very good quality. No cockroach survives after they get a taste of this. I like the plastic extension for the spray too, it gives you a more targeted shot and you don’t waste as much. Highly recommend."
"33","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,"paul alan james","Reviewed in Australia on 21 May 2022","5.0 out of 5 stars","Verified Purchase","Good product"
"34","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,"5.0 out of 5 stars",NA,NA
"35","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"36","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"37","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"38","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"39","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"40","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"41","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,"Anton Olsen","Reviewed in Australia on 21 March 2024","4.3 out of 5 stars","Verified Purchase","Works well and good value for the price"
"42","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,"James","Reviewed in Australia on 9 December 2023","5.0 out of 5 stars","Verified Purchase","Very good quality. No cockroach survives after they get a taste of this. I like the plastic extension for the spray too, it gives you a more targeted shot and you don’t waste as much. Highly recommend."
"43","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,"paul alan james","Reviewed in Australia on 21 May 2022","5.0 out of 5 stars","Verified Purchase","Good product"
"44","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,"5.0 out of 5 stars",NA,NA
"45","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"46","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"47","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"48","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"49","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
"50","Raid One Shot Crawling Insects Surface Spray Targetkill, Insect Spray with Protective Barrier up to 6 Months, Targeted Nozzle, 300g, 1 Count",NA,NA,NA,NA,NA,NA
