"","Product","TitleOfReviews","NameOfReviewer","Date","Ratings","TypeOfReview","Reviews"
"12","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Veed","Reviewed in the United States on March 2, 2024","5.0 out of 5 stars","Verified Purchase","Well made"
"13","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Mary","Reviewed in the United States on January 22, 2024","3.0 out of 5 stars","Verified Purchase","Great.Already have one like these amd live it.Super price for set.Happy"
"14","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Larry whitsel","Reviewed in the United States on February 4, 2024","5.0 out of 5 stars","Verified Purchase","Sturdy very handy cooking tongs. A must for any cook."
"15","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Gene","Reviewed in the United States on January 7, 2024","5.0 out of 5 stars","Verified Purchase","Easy to use. Quality seems good.Best value for buck"
"16","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Wil Durden","Reviewed in the United States on December 30, 2023","5.0 out of 5 stars","Verified Purchase","Very good quality, and easy to use. We love the closure pin."
"17","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Aliasvfx","Reviewed in the United States on December 11, 2023","5.0 out of 5 stars","Verified Purchase","I am very pleased with the functionality of these tongs. They are clean looking, easy to store (thanks the the ingenious locking mechanism) and sturdy. If I were to make one small improvement, I would want the hollow handles filled in or covered somehow, just to prevent the possibility of any food items or condiments from getting caught and trapped in there, where it is next to impossible to clean by normal means. They are still wonderful in spite of that flaw."
"18","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Melissa Smith","Reviewed in the United States on November 28, 2023","5.0 out of 5 stars","Verified Purchase","I have a pair of these tongs that I purchased in 2018, and I use them almost daily!  I saw them on sale so I decided to order a second set  These are the best tongs.  Lock and unlock easily, nice weight to them, and ver easy to clean.  I had previously purchased a set with the silicone covers on the tips, but the covers kept slipping off the tongs.  I thew them away when I got this set without the tips.  Absolutely the best value forr the money.  These tongs will outlast me!"
"19","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"LavenderMoon","Reviewed in the United States on August 12, 2023","5.0 out of 5 stars","Verified Purchase","I’m embarrassed to tell you that I bought a second pair (1 for food, & 1 for more general household use because they’re so helpful.) I use the “food” pair to handle cooking meat, for example turning over any meats in the a slow cooker, or roast in an oven. Also used to serve salad at the table. And of course it works extremely well to pick up food & place on dishes, & I’m thinking about things that are unusual shapes and such: corn on the cob, asparagus, etc. Now, of course the tool needs to be cleaned & sanitized very carefully before using it on the next item in your recipe, especially both pork & chicken, etc.As far as non-food uses, I use them to make it easier to reach things, usually my glasses under furniture, or packaged food on the top pantry shelf. Actually, pretty much the “high shelf” in any kitchen cabinet, & maybe anywhere, requires me to use tools to reach. (I’m not even a hint taller than 5’ even.) I’ve been known to bring a pair to the grocery store.Quick recap: wonderful tool. Most recent design is genius. So many uses! You’ll love it!"
"20","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"RLP","Reviewed in the United States on June 4, 2023","5.0 out of 5 stars","Verified Purchase","They work perfectly!"
"21","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Paul and Amy","Reviewed in the United States on January 29, 2024","4.7 out of 5 stars","Verified Purchase","I use them for serving salads and pasta and for cooking on the grill!"
"22","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Veed","Reviewed in the United States on March 2, 2024","5.0 out of 5 stars","Verified Purchase","I absolutely love this set of tongs , they are the best tongs I have ever used. They are sturdy , you can tell they are quality made , they grasp the object (food) great , are easy to hold with the super grip handles , love the color red which I ordered and the locking design is great. It's like I thought all tongs were the same , I was so wrong these are so much better than my old ones that I had for like 100 yrs. ! Even my husband commented on these as he cooks on the grill, he stated that these have a great grip unlike our old ones and loves the locking mechanism which is so easy to use , a simple push and they are locked , snap and unlock how easy is that? They are easy to clean and you won't cut yourself as the tongs have more rounded edges not sharp but still have a great grasp at picking up any size or shape of foods , desserts, and great for grilling. I definitely recommend this set of 2 tongs because they are awesome and work great and SO well worth the low cost."
"23","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Mr Wizard","Reviewed in the United States on October 14, 2023","3.0 out of 5 stars","Verified Purchase","Good quality. The big one is just a bit much. Small one is all I use."
"24","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"tlyn","Reviewed in the United States on December 10, 2020","5.0 out of 5 stars","Verified Purchase","This is the perfect set with the sizes I use most.  They aren't non scratch, however they are excellent for use on everything else.  Will buy them again and again."
"25","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Colette Hellyer","Reviewed in the United States on September 16, 2023","5.0 out of 5 stars","Verified Purchase","strong and built to last"
"26","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"ds94ta","Reviewed in the United States on August 7, 2023","5.0 out of 5 stars","Verified Purchase","I especially like that these tongs have a lock so they stay closed in the drawer and don’t take up extra space"
"27","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Ebgood","Reviewed in the United States on October 4, 2023","5.0 out of 5 stars","Verified Purchase","I bought these for my husband to use when barbecuing and he likes them. Work as expected."
"28","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Patti Beattie","Reviewed in the United States on August 12, 2023","5.0 out of 5 stars","Verified Purchase","Didn't even need these, just wanted the legitimacy of clicking them together twice when I'm cooking meat. Pretty sure it adds flavor as well. They work, the locking thing is a bit wonky, doesn't seem to stay locked, but they're in a drawer with a few other things, drawer almost closes, so it might just be that they're getting bumped."
"29","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"JodiBlonde","Reviewed in the United States on August 11, 2023","5.0 out of 5 stars","Verified Purchase","I love the 2 sizes. Great quality for the money!"
"30","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Tu Madres","Reviewed in the United States on April 16, 2023","5.0 out of 5 stars","Verified Purchase","Excellent product"
"31","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Paul and Amy","Reviewed in the United States on January 29, 2024","4.7 out of 5 stars","Verified Purchase","Easy to open and close. Dishwasher safe."
"32","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Veed","Reviewed in the United States on March 2, 2024","5.0 out of 5 stars","Verified Purchase","These are replacing 2 Jamie Oliver tongs I got when I did a one-time live presentation of a set of his wonderful T-Fal pans about 15 years ago. They seem equally good as what I still can't throw away. The locking mechanism works well and that is what failed on the old ones. I do hope the new ones last as long. I really liked the choices of color grips; I got the turquoise set which is much more desirable than only having black as a choice. I like my automobiles in black. I wish they made a 3rd size which is smaller but was happy to find these. I use them indoors as well as on my Kamado grill outdoors. The best part was the price; very reasonable for today's inflated prices!"
"33","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"JulieS","Reviewed in the United States on August 13, 2023","3.0 out of 5 stars","Verified Purchase","These are nice, weighty & they have the lock on the end not liked the ones that have the little bar that slides up and down, then falls off. Comes in nice colors too"
"34","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"BEJ","Reviewed in the United States on September 23, 2021","5.0 out of 5 stars","Verified Purchase","These tongs are sturdy, have perfect tension in the springs and stay closed when not in use. I love them! I bet they will last for decades. Buy with confidence."
"35","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"livia","Reviewed in the United States on May 16, 2023","5.0 out of 5 stars","Verified Purchase","Great product!"
"36","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"BeBe  Benz","Reviewed in the United States on May 25, 2023","5.0 out of 5 stars","Verified Purchase","These are great! They are sturdy and amazing for the price!"
"37","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"RD","Reviewed in the United States on August 15, 2023","5.0 out of 5 stars","Verified Purchase","I find these to be of reasonable quality. The tongs grip food as desired."
"38","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"H. Ashton","Reviewed in the United States on July 13, 2023","5.0 out of 5 stars","Verified Purchase","Grill and home use."
"39","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Amazon Customer","Reviewed in the United States on July 3, 2023","5.0 out of 5 stars","Verified Purchase","These are the most perfect tongs I have ever purchased. I have found several uses for them instead of just 1 way of use. They are also very durable and space saving as well. They are Great."
"40","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Ella Harris","Reviewed in the United States on August 3, 2023","5.0 out of 5 stars","Verified Purchase","I love these tongs! You can even lock them when not using them."
"41","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Paul and Amy","Reviewed in the United States on January 29, 2024","4.7 out of 5 stars","Verified Purchase","Good Value overall....Great set!!! just what I needed!!!"
"42","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Veed","Reviewed in the United States on March 2, 2024","5.0 out of 5 stars","Verified Purchase","Time for a new set."
"43","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Brandon","Reviewed in the United States on June 28, 2023","3.0 out of 5 stars","Verified Purchase","Work perfect.  My husband uses for his grilling outside."
"44","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"AnotherMarie","Reviewed in the United States on June 28, 2023","5.0 out of 5 stars","Verified Purchase","I have used these a few times so far and they work exactly as promised. I have washed them in the dishwasher with no issues as well."
"45","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Connie","Reviewed in the United States on June 12, 2023","5.0 out of 5 stars","Verified Purchase","Highly recommend."
"46","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Sal Capozzi","Reviewed in the United States on March 29, 2023","5.0 out of 5 stars","Verified Purchase","Great deal for the price."
"47","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Jessica","Reviewed in the United States on July 2, 2023","5.0 out of 5 stars","Verified Purchase","Solid, well made. Hinge and lock work well. Just be careful with non-stick. If you use these on non-stick cookware, your better half may cause you some pain."
"48","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"albbak","Reviewed in the United States on June 18, 2023","5.0 out of 5 stars","Verified Purchase","I like having two sizes of tongs, but will use the shorter ones much more frequently.."
"49","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"John O.","Reviewed in the United States on March 23, 2023","5.0 out of 5 stars","Verified Purchase","Just what I was looking for"
"50","304 Stainless Steel Kitchen Cooking Tongs, 9 and 12 Set of 2 Sturdy Grilling Barbeque Brushed Locking Food Tongs with Ergonomic Grip, Black",NA,"Cyrila L. Digiovanni","Reviewed in the United States on May 4, 2023","5.0 out of 5 stars","Verified Purchase","Well made, nice and thick steel used in these strong spring very nice."
