"","Product","TitleOfReviews","NameOfReviewer","Date","Ratings","TypeOfReview","Reviews"
"32","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,"InsectBitten","Reviewed in Australia on 19 January 2024","1.0 out of 5 stars","Verified Purchase","After days and days of being on in rooms with insects, not a single one caught.There is no option to run without being plugged in, but as it achieves nothing anyway, why bother?Returnned"
"33","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,"Morgan Jones","Reviewed in Australia on 10 January 2024","1.0 out of 5 stars","Verified Purchase","Left on in the laundry for a week, didn't catch a single mosquito even though they were in the room"
"34","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,"Usman Naqshbandi","Reviewed in Australia on 28 January 2024","1.0 out of 5 stars","Verified Purchase","Nonsense...with a capital N."
"35","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,"Ash","Reviewed in Australia on 5 January 2024","1.0 out of 5 stars","Verified Purchase","Worst...not working.. Is this a toy??"
"36","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,NA,NA,"1.0 out of 5 stars",NA,NA
"37","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,NA,NA,NA,NA,NA
"38","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,NA,NA,NA,NA,NA
"39","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,NA,NA,NA,NA,NA
"40","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,NA,NA,NA,NA,NA
"41","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,"Dunker","Reviewed in Australia on 12 January 2024","1.8 out of 5 stars","Verified Purchase","Unfortunately it doesn't meet my expectations.  It turns on....well most of it.  Fan and 2 of 4 lights.  Followed instructions had running 48hrs straight but only caught 1 mozzie in 3 long attemps.  Wouldn't recommend."
"42","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,"InsectBitten","Reviewed in Australia on 19 January 2024","1.0 out of 5 stars","Verified Purchase","After days and days of being on in rooms with insects, not a single one caught.There is no option to run without being plugged in, but as it achieves nothing anyway, why bother?Returnned"
"43","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,"Morgan Jones","Reviewed in Australia on 10 January 2024","1.0 out of 5 stars","Verified Purchase","Left on in the laundry for a week, didn't catch a single mosquito even though they were in the room"
"44","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,"Usman Naqshbandi","Reviewed in Australia on 28 January 2024","1.0 out of 5 stars","Verified Purchase","Nonsense...with a capital N."
"45","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,"Ash","Reviewed in Australia on 5 January 2024","1.0 out of 5 stars","Verified Purchase","Worst...not working.. Is this a toy??"
"46","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,NA,NA,"1.0 out of 5 stars",NA,NA
"47","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,NA,NA,NA,NA,NA
"48","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,NA,NA,NA,NA,NA
"49","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,NA,NA,NA,NA,NA
"50","Mosquito Killer Lamp, Efficient Bug Zapper Electric Fly Zapper, Electric Fly Killer Fly Catcher Fly Traps for Home Use, Insect Killer Fruit Fly Trap Indoor Outdoor for Home",NA,NA,NA,NA,NA,NA
