"","Product","TitleOfReviews","NameOfReviewer","Date","Ratings","TypeOfReview","Reviews"
"41","Mortein Fast Knockdown Crawling Insect Killer Odourless 350g",NA,"Eva Karolyova","Reviewed in Australia on 24 March 2024","4.8 out of 5 stars","Verified Purchase","Best insects killer"
"42","Mortein Fast Knockdown Crawling Insect Killer Odourless 350g",NA,"Kai","Reviewed in Australia on 23 February 2023","5.0 out of 5 stars","Verified Purchase","Amazing against cockroaches (Even against those German cockroaches too!) I bought a few of these & I love this product so much!"
"43","Mortein Fast Knockdown Crawling Insect Killer Odourless 350g",NA,NA,NA,"5.0 out of 5 stars",NA,NA
"44","Mortein Fast Knockdown Crawling Insect Killer Odourless 350g",NA,NA,NA,NA,NA,NA
"45","Mortein Fast Knockdown Crawling Insect Killer Odourless 350g",NA,NA,NA,NA,NA,NA
"46","Mortein Fast Knockdown Crawling Insect Killer Odourless 350g",NA,NA,NA,NA,NA,NA
"47","Mortein Fast Knockdown Crawling Insect Killer Odourless 350g",NA,NA,NA,NA,NA,NA
"48","Mortein Fast Knockdown Crawling Insect Killer Odourless 350g",NA,NA,NA,NA,NA,NA
"49","Mortein Fast Knockdown Crawling Insect Killer Odourless 350g",NA,NA,NA,NA,NA,NA
"50","Mortein Fast Knockdown Crawling Insect Killer Odourless 350g",NA,NA,NA,NA,NA,NA
