"","Product","TitleOfReviews","NameOfReviewer","Date","Ratings","TypeOfReview","Reviews"
"11","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Catherine F.",NA,"4.0 out of 5 stars","Verified Purchase","Working with it both on camping, but also on a daily basis for the last two months, it is a very good product. Sure, not the most brightest one, but bright enough to attract all the surrounding flies and mosquitoes."
"12","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"La pola",NA,"5.0 out of 5 stars","Verified Purchase","I’ve several of these devices located around the house. Two on the patio area, one in the garage and one in the laundry room. We leave them on 24/7. Hearing the execution of bugs means another pest has bitten the dust. I suggest buying several to hear the symphony pops and cracks. Die bug die."
"13","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Raggi",NA,"1.0 out of 5 stars","Verified Purchase","Does what it supposed to zaps everything.."
"14","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Amazon Customer",NA,"5.0 out of 5 stars","Verified Purchase","Works the way it’s supposed to, wish it came with a cable, the dump tray could be a little bigger to fit in the place better but overall happy that it kills the bugs"
"15","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Amazon Customer",NA,"5.0 out of 5 stars","Verified Purchase","Wow this is an amazing bug zapper. Well packaged and easy to set up, comes with an insert collector tray and a chain for hanging. I used it all weekend and was able to enjoy my outdoors. Did not have to worry about insects and mosquitoes.  … I would definitely recommend."
"16","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Daniel",NA,"5.0 out of 5 stars","Verified Purchase","Wow! Great product. Works great. Say adios to mosquitos!  I have it in our patio and it zaps as described. I like the fact that is packaged right and the chain to hang it makes it a very nice addition to our patio.  Grandchildren loves every time it zaps one!"
"17","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"UD",NA,"5.0 out of 5 stars","Verified Purchase","I put it up at my garden so I can tend to it in the evening. We have mosquitoes really bad. It works great. Scared the dog though lol because of all the bugs being zapped.I would buy again."
"18","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"UD",NA,"5.0 out of 5 stars","Verified Purchase","Wow! This bug zapper works great! Just plug it in, push the on button, and bugs will be gone. I love how it comes with a chain to hang it-so convenient. Now I feel that I can sit outside without worrying about getting bit by mosquitos."
"19","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"downunder56",NA,"5.0 out of 5 stars","Verified Purchase","Muy buen producto, hizo el trabajo que yo esperaba"
"20","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Christina Blanton",NA,"5.0 out of 5 stars","Verified Purchase","works awesome I get a couple moths takes care of them no issue"
"21","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Catherine F.",NA,"4.0 out of 5 stars","Verified Purchase","This bug zapper works very good, and the best thing is that it uses USB connection and you can connect it to almos any usb power sourced. I really will recommended."
"22","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"La pola",NA,"5.0 out of 5 stars","Verified Purchase","Dozen died in the first few minutes. Strong burning smell in a small room from the bugs didn't last. Zap and pop noise only lasts when burning"
"23","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Johjans",NA,"1.0 out of 5 stars","Verified Purchase","I was amazed by this product. The zapperworks great, no loud noise, no chemicals. You can put it anywhere without problem."
"24","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Johjans",NA,"5.0 out of 5 stars","Verified Purchase","very easy to set up with the usb and One thing I really like is that it's quieter than the one I bought before."
"25","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Amazon Customer",NA,"5.0 out of 5 stars","Verified Purchase","Nice well made device and it works GREAT."
"26","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Ephifania",NA,"5.0 out of 5 stars","Verified Purchase","Very good"
"27","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Sherry Wong",NA,"5.0 out of 5 stars","Verified Purchase","Awesome zapper I have issues in my yard with flys this helps. Double bulbs work great"
"28","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"napier67",NA,"5.0 out of 5 stars","Verified Purchase","Really surprised me this thing packs a punch,"
"29","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"ramy gerges",NA,"5.0 out of 5 stars","Verified Purchase","I really like it! Bug's go away~"
"30","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"vinny chance",NA,"5.0 out of 5 stars",NA,"FINALLY, I have found an effective method for dealing with stink bugs!Just look at the pic. That's two week's worth of dead stink bugs and lady bugs.Those pests have avoided glue traps, fly strips, etc. I'm not keen on spraying chemicals around the house to deal with lady bugs, and I've not found any chemical that works on stink bugs anyway.  I live practically in a forest in the southeastern US, so there's always going to be bugs to deal with.I've had this PALONE Electric Bug Zapper hanging in the house for 8 months and it's kept flying pests to an unprecedented minimum. Before I got this, the only method I had for stink bugs that did not involve smashing them (and thereby stinking up the house AND attracting move stink bugs) was to catch them in empty soda or water bottles. So tedious.I wish I had gotten this PALONE Electric Bug Zapper 3 years earlier when the stinkbug problem started in this area. I'm about to buy another one right now for a family member's house.The removable tray is a simple, but fantastic feature. 99% of the bugs fall right into it. The remaining 1% get stuck to the grid and I use a wooden chopstick to knock them off, into the tray.The light is BRIGHT, like sleep disturbingly bright. I have the PALONE Electric Bug Zapper hung in the hallway and I have to close my bedroom door at night or I can't get to sleep with that brightness."
"31","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Catherine F.",NA,"4.0 out of 5 stars","Verified Purchase","Light weight, easy to use anywhere can be set done or hung."
"32","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"La pola",NA,"5.0 out of 5 stars","Verified Purchase","Speaks for itself. Just hang it and no more bugs. Finally"
"33","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Daizy",NA,"1.0 out of 5 stars","Verified Purchase","It works well. There is a removable tray where the insect bodies gather. You can clean it very easily. The violet light is also not that sharp to the eyes and could be kept at a corner in your drawing room."
"34","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Stacy Lynn",NA,"5.0 out of 5 stars","Verified Purchase","Wow! I was amazed by this product. I was looking for a specific design and wanted it to be a rectangular slip shape so that it would fit behind the patio chairs and between cabinets. It’s lightweight and easy to use. I noticed a huge difference in the amount of bugs after turning it on. I tested out another brand as well and can conclude this one is my best performing one"
"35","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Anubhav",NA,"5.0 out of 5 stars","Verified Purchase","Good Bug Zapper, Powered with a USB Cable, good size works well"
"36","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Michelle Vu",NA,"5.0 out of 5 stars","Verified Purchase","It arrived on time. The seller is very cooperative with questions and it matches the details. It works so well and the mesh surrounding it makes it safe from being electrified ourself."
"37","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Mike",NA,"5.0 out of 5 stars","Verified Purchase","I brought the Zapper out a week ago.It does work best at night as the only light in the area.I have noticed a significant reduction in the number of annoying insects around my outdoor spaces since using this device."
"38","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Eden Siq",NA,"5.0 out of 5 stars","Verified Purchase","We've had a recent uptick in mosquitoes due to the building of a new retention pond in the connecting neighborhood. This was a timely purchase as we'll be spending more evenings outside and would prefer not to get bit up! My only downside is that since it has to be plugged in, it would be great to have a long cord, but we'll just connect it to an extension cord."
"39","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Lisa",NA,"5.0 out of 5 stars","Verified Purchase","It’s working so good. Summer will be comfortable."
"40","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Ashley",NA,"5.0 out of 5 stars",NA,"Works great. Started zapping bugs within minutes! With the bad mosquito year that we’re supposed to have, I wanted something effective to reduce them as much as possible. This has delivered!"
"41","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Catherine F.",NA,"4.0 out of 5 stars","Verified Purchase","I really like this product! I used to have a lot of bugs and insects at night coming inside my house, and this has really amazed me. Is very effective. If you have kids, keep it away from them. It has a protective mesh, but kids are unpredictable. It was a great purchase!!"
"42","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"La pola",NA,"5.0 out of 5 stars","Verified Purchase","For a long time I was looking for a remedy for mosquitoes, this thing just exterminates them with a powerful electric shock."
"43","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Nicole Tiburcio",NA,"1.0 out of 5 stars","Verified Purchase","This zapper is way better than my old one and is my new little assassin. The blue light is much brighter. I also like how it comes with everything necessary to hang it on the wall plus it has a nice tray on the bottom to empty out all of the dead bugs"
"44","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Nicole Tiburcio",NA,"5.0 out of 5 stars","Verified Purchase","I hung this on my sunscreen porch to annihilate the mosquitos and it does it well."
"45","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Artur",NA,"5.0 out of 5 stars","Verified Purchase","This mosquito zapper works as I expected. It’s a perfect size for our back yard. I’ve put on our table for now but we are installing a pergola and will hang this under. It come with the chain and you can easily latch the chain to the zapper. I’ve had other zappers that work with a battery and they are too much to maintain and they have low power. This one I just connected it with a USB plug and turn it on. You don’t have to worry about charging it or it’s battery life."
"46","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Artur",NA,"5.0 out of 5 stars","Verified Purchase","I'm thrilled with my new electric bug zapper! It's going to be a game-changer for our patio. The powerful zapping action and effective coverage give me peace of mind knowing we can enjoy bug-free evenings outdoors. I can't wait to put it to use and make our patio experience even more enjoyable!"
"47","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"raaraa",NA,"5.0 out of 5 stars","Verified Purchase","Finally the flies on the balcony are over!!!  The zapper works great, no loud noise, no chemicals.  We put it on our balcony because there are a lot of flies, now we can open the balcony door and be sure that there are no flies.  We also use a zapper indoors if the balcony door was open during the day and insects flew into the house.  Amazing!  Easy to use, no chemicals, works great!"
"48","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Amalia Rodriguez",NA,"5.0 out of 5 stars","Verified Purchase","It works with all mosquitos especially with the frut mosquitos I recommended is power up by usb it’s nice and looks cool with the blue bars"
"49","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Maryam",NA,"5.0 out of 5 stars","Verified Purchase","I really like this bug zapper, i placed it in my garage and its killing all the bugs that are creeping into my garage then into my house. It built really well and has been performing well. Its easy to clean off the dead bugs. Recommend 10/10"
"50","PALONE Electric Bug Zapper 3200V Mosquito Zapper ",NA,"Maryam",NA,"5.0 out of 5 stars","Verified Purchase","I put this to use on my back porch right away! Here in Florida we have no shortage of mosquitoes! I like the small cleaning tray that lets you see what has been zapped. It’s easy to remove and clean off too!"
