"","Product","TitleOfReviews","NameOfReviewer","Date","Ratings","TypeOfReview","Reviews"
"11","ThermoPro TP357 Digital Hygrometer Indoor Thermometer","Great value","Peter Mau","Reviewed in Australia on 28 January 2024","4.5 out of 5 stars","Verified Purchase","i have a home made incubator to make tempeh and the temperature is very important. before I had to keep opening the lid of the incubator to view the temp, but with this i just open the app on my phone to check it.It's super handy and appears to be very accurate"
"12","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Yong L.","Reviewed in Australia on 3 March 2024","5.0 out of 5 stars","Verified Purchase","Great thermometer. Love the app and ability to wirelessly track the temp in multiple rooms from your phone. Alomst addictive"
"13","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"miss toucan","Reviewed in Australia on 11 March 2023","2.0 out of 5 stars","Verified Purchase","Very happy with these. Nice and compact, easy to read screen and accurate"
"14","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Lawrence Vaux","Reviewed in Australia on 24 July 2023","5.0 out of 5 stars","Verified Purchase","I use this within an enclosure I've built for a 3d printer.I can remotely monitor the temperature within the enclosure and have alerts setup to notify me if the temp goes above an acceptable range.It's worked well so far (only had it a couple of weeks)."
"15","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Simply Brows and Lashes","Reviewed in Australia on 21 June 2023","5.0 out of 5 stars","Verified Purchase","Best to buy this Bluetooth version as you can check the temp remotely. Especially useful if you want to check say your roof temperature, you are not going to climb up there everyday right!The App is fast to download historical data, probably in a short 10s."
"16","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Christian Coppin","Reviewed in Australia on 25 January 2022","5.0 out of 5 stars","Verified Purchase","I've got 3 of these, they satisfy my curiosity."
"17","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Christian Coppin","Reviewed in Australia on 15 December 2021","5.0 out of 5 stars","Verified Purchase","Great unit with a magnet inbuilt which I attach on the desk in my office. Keeps track over the past month and a half as temperatures rise and fall. Useful to know and the intent is have this monitor the child's room as Australia weathers another strange season of ups and downs. App on phone was very straight forward to setup and run with so useful to have."
"18","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Henry Y","Reviewed in Australia on 17 October 2022","5.0 out of 5 stars","Verified Purchase","I wasn't expecting something this small. It is small but the screen is large enough for you to read the data. Phone Bluetooth connection works like a charm. It is worth the price!"
"19","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Chris","Reviewed in Australia on 5 January 2023","5.0 out of 5 stars","Verified Purchase","Brighter than any brands that i bought"
"20","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"JJ","Reviewed in Australia on 14 October 2022","5.0 out of 5 stars","Verified Purchase","I am using it to make sure that my beer brew is fermenting at the right temperature and it is working perfectly. I love also the app, which allows also to keep track of the changes over weeks. The Bluetooth signal is also very strong, my fermenter is in the basement and I can get it all the way to my third floor! Highly recommend it!"
"21","ThermoPro TP357 Digital Hygrometer Indoor Thermometer","Great value","Peter Mau","Reviewed in Australia on 28 January 2024","4.5 out of 5 stars","Verified Purchase","i have a home made incubator to make tempeh and the temperature is very important. before I had to keep opening the lid of the incubator to view the temp, but with this i just open the app on my phone to check it.It's super handy and appears to be very accurate"
"22","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Yong L.","Reviewed in Australia on 3 March 2024","5.0 out of 5 stars","Verified Purchase","Great thermometer. Love the app and ability to wirelessly track the temp in multiple rooms from your phone. Alomst addictive"
"23","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"miss toucan","Reviewed in Australia on 11 March 2023","2.0 out of 5 stars","Verified Purchase","Very happy with these. Nice and compact, easy to read screen and accurate"
"24","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Lawrence Vaux","Reviewed in Australia on 24 July 2023","5.0 out of 5 stars","Verified Purchase","I use this within an enclosure I've built for a 3d printer.I can remotely monitor the temperature within the enclosure and have alerts setup to notify me if the temp goes above an acceptable range.It's worked well so far (only had it a couple of weeks)."
"25","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Simply Brows and Lashes","Reviewed in Australia on 21 June 2023","5.0 out of 5 stars","Verified Purchase","Best to buy this Bluetooth version as you can check the temp remotely. Especially useful if you want to check say your roof temperature, you are not going to climb up there everyday right!The App is fast to download historical data, probably in a short 10s."
"26","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Christian Coppin","Reviewed in Australia on 25 January 2022","5.0 out of 5 stars","Verified Purchase","I've got 3 of these, they satisfy my curiosity."
"27","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Christian Coppin","Reviewed in Australia on 15 December 2021","5.0 out of 5 stars","Verified Purchase","Great unit with a magnet inbuilt which I attach on the desk in my office. Keeps track over the past month and a half as temperatures rise and fall. Useful to know and the intent is have this monitor the child's room as Australia weathers another strange season of ups and downs. App on phone was very straight forward to setup and run with so useful to have."
"28","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Henry Y","Reviewed in Australia on 17 October 2022","5.0 out of 5 stars","Verified Purchase","I wasn't expecting something this small. It is small but the screen is large enough for you to read the data. Phone Bluetooth connection works like a charm. It is worth the price!"
"29","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Chris","Reviewed in Australia on 5 January 2023","5.0 out of 5 stars","Verified Purchase","Brighter than any brands that i bought"
"30","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"JJ","Reviewed in Australia on 14 October 2022","5.0 out of 5 stars","Verified Purchase","I am using it to make sure that my beer brew is fermenting at the right temperature and it is working perfectly. I love also the app, which allows also to keep track of the changes over weeks. The Bluetooth signal is also very strong, my fermenter is in the basement and I can get it all the way to my third floor! Highly recommend it!"
"31","ThermoPro TP357 Digital Hygrometer Indoor Thermometer","Great value","Peter Mau","Reviewed in Australia on 28 January 2024","4.5 out of 5 stars","Verified Purchase","i have a home made incubator to make tempeh and the temperature is very important. before I had to keep opening the lid of the incubator to view the temp, but with this i just open the app on my phone to check it.It's super handy and appears to be very accurate"
"32","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Yong L.","Reviewed in Australia on 3 March 2024","5.0 out of 5 stars","Verified Purchase","Great thermometer. Love the app and ability to wirelessly track the temp in multiple rooms from your phone. Alomst addictive"
"33","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"miss toucan","Reviewed in Australia on 11 March 2023","2.0 out of 5 stars","Verified Purchase","Very happy with these. Nice and compact, easy to read screen and accurate"
"34","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Lawrence Vaux","Reviewed in Australia on 24 July 2023","5.0 out of 5 stars","Verified Purchase","I use this within an enclosure I've built for a 3d printer.I can remotely monitor the temperature within the enclosure and have alerts setup to notify me if the temp goes above an acceptable range.It's worked well so far (only had it a couple of weeks)."
"35","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Simply Brows and Lashes","Reviewed in Australia on 21 June 2023","5.0 out of 5 stars","Verified Purchase","Best to buy this Bluetooth version as you can check the temp remotely. Especially useful if you want to check say your roof temperature, you are not going to climb up there everyday right!The App is fast to download historical data, probably in a short 10s."
"36","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Christian Coppin","Reviewed in Australia on 25 January 2022","5.0 out of 5 stars","Verified Purchase","I've got 3 of these, they satisfy my curiosity."
"37","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Christian Coppin","Reviewed in Australia on 15 December 2021","5.0 out of 5 stars","Verified Purchase","Great unit with a magnet inbuilt which I attach on the desk in my office. Keeps track over the past month and a half as temperatures rise and fall. Useful to know and the intent is have this monitor the child's room as Australia weathers another strange season of ups and downs. App on phone was very straight forward to setup and run with so useful to have."
"38","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Henry Y","Reviewed in Australia on 17 October 2022","5.0 out of 5 stars","Verified Purchase","I wasn't expecting something this small. It is small but the screen is large enough for you to read the data. Phone Bluetooth connection works like a charm. It is worth the price!"
"39","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Chris","Reviewed in Australia on 5 January 2023","5.0 out of 5 stars","Verified Purchase","Brighter than any brands that i bought"
"40","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"JJ","Reviewed in Australia on 14 October 2022","5.0 out of 5 stars","Verified Purchase","I am using it to make sure that my beer brew is fermenting at the right temperature and it is working perfectly. I love also the app, which allows also to keep track of the changes over weeks. The Bluetooth signal is also very strong, my fermenter is in the basement and I can get it all the way to my third floor! Highly recommend it!"
"41","ThermoPro TP357 Digital Hygrometer Indoor Thermometer","Great value","Peter Mau","Reviewed in Australia on 28 January 2024","4.5 out of 5 stars","Verified Purchase","i have a home made incubator to make tempeh and the temperature is very important. before I had to keep opening the lid of the incubator to view the temp, but with this i just open the app on my phone to check it.It's super handy and appears to be very accurate"
"42","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Yong L.","Reviewed in Australia on 3 March 2024","5.0 out of 5 stars","Verified Purchase","Great thermometer. Love the app and ability to wirelessly track the temp in multiple rooms from your phone. Alomst addictive"
"43","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"miss toucan","Reviewed in Australia on 11 March 2023","2.0 out of 5 stars","Verified Purchase","Very happy with these. Nice and compact, easy to read screen and accurate"
"44","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Lawrence Vaux","Reviewed in Australia on 24 July 2023","5.0 out of 5 stars","Verified Purchase","I use this within an enclosure I've built for a 3d printer.I can remotely monitor the temperature within the enclosure and have alerts setup to notify me if the temp goes above an acceptable range.It's worked well so far (only had it a couple of weeks)."
"45","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Simply Brows and Lashes","Reviewed in Australia on 21 June 2023","5.0 out of 5 stars","Verified Purchase","Best to buy this Bluetooth version as you can check the temp remotely. Especially useful if you want to check say your roof temperature, you are not going to climb up there everyday right!The App is fast to download historical data, probably in a short 10s."
"46","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Christian Coppin","Reviewed in Australia on 25 January 2022","5.0 out of 5 stars","Verified Purchase","I've got 3 of these, they satisfy my curiosity."
"47","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Christian Coppin","Reviewed in Australia on 15 December 2021","5.0 out of 5 stars","Verified Purchase","Great unit with a magnet inbuilt which I attach on the desk in my office. Keeps track over the past month and a half as temperatures rise and fall. Useful to know and the intent is have this monitor the child's room as Australia weathers another strange season of ups and downs. App on phone was very straight forward to setup and run with so useful to have."
"48","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Henry Y","Reviewed in Australia on 17 October 2022","5.0 out of 5 stars","Verified Purchase","I wasn't expecting something this small. It is small but the screen is large enough for you to read the data. Phone Bluetooth connection works like a charm. It is worth the price!"
"49","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"Chris","Reviewed in Australia on 5 January 2023","5.0 out of 5 stars","Verified Purchase","Brighter than any brands that i bought"
"50","ThermoPro TP357 Digital Hygrometer Indoor Thermometer",NA,"JJ","Reviewed in Australia on 14 October 2022","5.0 out of 5 stars","Verified Purchase","I am using it to make sure that my beer brew is fermenting at the right temperature and it is working perfectly. I love also the app, which allows also to keep track of the changes over weeks. The Bluetooth signal is also very strong, my fermenter is in the basement and I can get it all the way to my third floor! Highly recommend it!"
